playlist_name,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,popularity,speechiness,tempo,valence,explicit,mode,followers,num_tracks,track_feat,track_remast,track_remix,album_feat,album_deluxe,album_best,time_sign_0.0,time_sign_3.0,time_sign_4.0,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0
Lounge - Soft House,0.0881143818181818,0.757,337665.33928571426,0.6153454545454545,0.6095676672727272,0.12248181818181819,-9.523690909090908,47.82142857142857,0.05651454545454545,117.7853454545454,0.38083090909090905,0,0.0,752239,56,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Love In Paris,0.6414674999999999,0.488075,217579.175,0.36854500000000007,0.036450785250000006,0.1643825,-11.623399999999998,28.675,0.04372000000000001,122.76432500000003,0.40108750000000004,0,1.0,180356,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Love Poems,0.6593142857142857,0.6984285714285713,106222.17142857143,0.11126714285714286,0.017166761714285717,0.1724171428571429,-25.675628571428568,13.428571428571429,0.7912571428571429,99.50560000000003,0.3907142857142857,0,1.0,37295,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Love Pop,0.3438906,0.5774200000000002,217622.28,0.5540199999999998,0.0052852056000000005,0.13858199999999998,-6.643899999999999,66.08,0.04654,111.32097999999998,0.36419199999999996,0,1.0,1637248,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"Love, Sex & Water",0.29936539999999995,0.66116,224304.16,0.52868,0.002335475,0.17214000000000002,-7.997919999999997,65.1,0.2035339999999999,120.00988000000002,0.4003160000000001,1,1.0,1232715,50,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Low Key Revelry,0.4046427307692308,0.5065769230769231,242898.6923076923,0.4310384615384615,0.3170976076923076,0.1440692307692308,-10.309076923076923,11.653846153846153,0.04964615384615385,113.34576923076924,0.2876961538461538,0,1.0,209,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Lucid Dreamer,0.9159999999999998,0.3186914893617021,238205.40425531915,0.14056297872340423,0.8886808510638292,0.1310574468085107,-22.204297872340426,48.4468085106383,0.0412,104.29225531914894,0.11311276595744676,0,1.0,89600,47,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Lullaby Baby,0.9766304347826086,0.4992826086956522,207507.36956521738,0.05467760869565216,0.9418478260869564,0.11152826086956522,-22.799,53.84782608695652,0.05419130434782608,105.29173913043478,0.2348130434782609,0,1.0,128698,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Lush + Atmospheric Acoustic,0.7046889999999999,0.4515600000000001,240594.11,0.35990799999999995,0.16802846740000008,0.12686400000000006,-12.00422,41.19,0.034848,113.62788999999997,0.20248800000000006,0,1.0,717863,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Lush Vibes,0.6580760000000002,0.6799700000000002,110040.05,0.296619,0.6925436898000004,0.1525140000000001,-12.285880000000006,46.39,0.18982600000000002,94.19198000000004,0.4720780000000002,0,1.0,367163,100,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Låtarna i reklamen,0.30034109500000006,0.5519700000000002,225359.12,0.6135120000000002,0.14288419380000003,0.20495699999999994,-8.67885,27.7,0.065354,119.03815000000003,0.500445,0,1.0,8177,100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
MMG Spotify Picks,0.141793,0.5967250000000002,238479.975,0.7662500000000001,0.0003062155,0.27559000000000006,-5.675399999999999,18.225,0.23859749999999996,114.598825,0.5198250000000001,1,1.0,2230,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
MNEK: Pride,0.24377260869565218,0.6614347826086957,184732.4347826087,0.6479565217391304,0.029621792608695657,0.16543478260869568,-6.854173913043478,36.47826086956522,0.18475217391304355,108.34843478260868,0.565,0,1.0,18053,23,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Macy's Thanksgiving Day Parade 2013,0.16668225,0.5721428571428572,207206.2142857143,0.7574642857142858,0.0003190682142857143,0.25436071428571433,-5.643535714285716,40.92857142857143,0.07850714285714286,113.71821428571427,0.6000428571428571,0,1.0,421,28,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Made in Sweden,0.2581872549019608,0.5980392156862746,209928.4814814815,0.6133725490196079,0.027690416078431365,0.16652745098039218,-7.223156862745096,45.81481481481482,0.07296666666666667,119.11284313725493,0.4589019607843137,0,1.0,74229,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Main Stage,0.059506514285714275,0.6145357142857141,204303.69047619047,0.8378214285714285,0.14582103226190485,0.23037976190476203,-4.608583333333335,53.654761904761905,0.08245714285714285,127.75880952380955,0.3418071428571429,0,0.0,198949,84,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Make Out Jams,0.23445633333333335,0.6785333333333334,230880.06666666668,0.47826666666666656,0.00925218266666667,0.17554666666666666,-8.804266666666667,71.36666666666666,0.10962333333333335,119.6727,0.3890133333333333,1,1.0,123115,30,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Malt Shop Classics,0.8365714285714286,0.4959523809523808,165567.80952380953,0.26383809523809515,6.705761904761904e-05,0.1636142857142857,-12.373476190476186,27.047619047619047,0.04873809523809524,102.60380952380953,0.42352380952380947,0,1.0,137,21,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Mardi Gras Party,0.124365,0.7423666666666668,243632.06666666668,0.6892333333333335,0.046545937999999995,0.16609,-6.0736,51.9,0.11859000000000001,120.38063333333334,0.5517866666666668,0,1.0,2719,30,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Margaret Walker,0.6105384615384616,0.6832307692307692,182716.32692307694,0.07320346153846155,0.0,0.3176538461538461,-24.88457692307693,1.2884615384615385,0.8194423076923077,107.24048076923076,0.344475,0,1.0,4797,52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Marie - Sassy,0.14417724137931032,0.6609655172413792,208726.5172413793,0.725137931034483,0.0008336241379310344,0.17885172413793102,-5.639448275862068,40.689655172413794,0.1036655172413793,126.09758620689655,0.6840344827586207,0,1.0,137,29,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
May 20,0.459261758392857,0.5863035714285714,225706.64285714287,0.5414285714285714,0.6018307771428572,0.16853214285714285,-11.171910714285714,17.767857142857142,0.04789642857142858,117.12737500000003,0.4215125000000001,0,0.0,298,56,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Medieval 50: Spotify Picks,0.9711799999999998,0.2533399999999999,232985.54,0.08161600000000002,0.1554643114,0.130906,-23.289000000000005,20.94,0.05163999999999999,101.06633999999998,0.22497400000000006,0,1.0,34789,50,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Meditate to Sounds of Nature,0.33839901812500006,0.20640624999999999,302099.578125,0.543135390625,0.6915682656250001,0.43144999999999994,-26.694609375,44.796875,0.171928125,102.246765625,0.028058687500000005,0,1.0,165212,64,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Mega Hit Mix,0.15790945333333337,0.6822400000000001,214503.01333333334,0.6631200000000003,0.006887799466666666,0.1554493333333333,-5.697893333333331,74.22666666666667,0.0911,113.31701333333334,0.5253199999999998,0,1.0,1227061,75,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Melancholia,0.7326848749999999,0.47980000000000017,248557.9625,0.26932375000000003,0.06793696299999999,0.13309500000000005,-12.856862500000002,42.6375,0.036096249999999996,114.93629999999999,0.2715174999999999,0,1.0,474576,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Mellow Beats,0.15966444305555552,0.6552361111111111,219158.02777777778,0.5685347222222223,0.6796968055555557,0.17961944444444441,-8.542472222222223,38.65277777777778,0.10783194444444444,111.03677777777779,0.5087916666666665,0,0.0,719677,72,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Mellow Dinner,0.6285820512820514,0.5206666666666668,243779.71794871794,0.4189217948717949,0.13739398807692302,0.13749999999999998,-10.734858974358973,40.15384615384615,0.03691666666666666,114.37880769230767,0.3885038461538463,0,1.0,74132,78,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mellow Morning,0.5925927380952378,0.5384880952380952,228500.41666666666,0.41414880952380945,0.013422359880952382,0.14286428571428572,-9.126261904761904,58.80952380952381,0.04420119047619047,118.78742857142858,0.3530404761904762,0,1.0,303113,84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Mellow Nights,0.5835319298245614,0.5606842105263157,235421.8245614035,0.43250877192982456,0.02013822684210526,0.12937543859649123,-8.728982456140354,57.8421052631579,0.03914035087719299,111.26082456140352,0.3442947368421052,0,1.0,81951,57,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Metal Crash Course,0.007981812399999996,0.36583999999999994,298099.22,0.90503,0.2267628410999998,0.19091800000000003,-5.927920000000001,38.87,0.09605000000000001,127.16666999999998,0.28930699999999987,0,1.0,50262,100,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Metal Darkness,0.01412663,0.33938000000000007,387147.22,0.8128600000000001,0.38774165959999984,0.19227199999999992,-6.234339999999999,27.2,0.06623000000000002,114.49486000000003,0.17497199999999996,0,0.0,33777,50,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Metal Essentials,0.003038718375,0.45478749999999984,266579.25,0.9085749999999997,0.06831774075,0.20786124999999997,-4.684875000000001,60.1625,0.09107875,129.47583749999998,0.4148787500000002,0,1.0,292342,80,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Metal Xplorer,0.02064025660377359,0.37379245283018875,360095.1886792453,0.8651509433962264,0.4309297924528302,0.23490566037735844,-6.192320754716982,29.18867924528302,0.09873773584905658,128.85367924528308,0.20174528301886796,0,1.0,28054,53,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Metalcore,0.0014661856862745095,0.42225490196078425,230703.72549019608,0.9694705882352941,0.025699496078431375,0.24016274509803923,-3.785490196078431,43.96078431372549,0.137521568627451,131.78794117647053,0.2525,0,1.0,291446,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Metallica: The Early Years,0.036359625666666666,0.27816666666666656,330780.5,0.9380333333333335,0.24306799999999998,0.40972000000000003,-6.676633333333333,40.13333333333333,0.15592666666666669,138.47173333333333,0.23801,0,1.0,6193,30,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Metaltown 2012,0.027117321555555574,0.4147555555555555,262364.93333333335,0.9319333333333336,0.20241424977777775,0.23621111111111112,-4.941688888888889,15.866666666666667,0.11074444444444445,123.49706666666671,0.25934666666666667,0,1.0,30,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Metaltown 2013,0.005036945454545455,0.401,262679.6818181818,0.8632272727272727,0.06954936227272729,0.20845909090909087,-4.967954545454545,15.863636363636363,0.09776818181818184,137.80445454545452,0.3040863636363636,0,0.0,19,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Michael Jackson's Trick or Treat,0.32987216216216214,0.6309729729729733,184306.2972972973,0.6528378378378378,0.16169703972972976,0.3117054054054054,-8.697243243243243,35.891891891891895,0.0840891891891892,126.38232432432432,0.6524594594594593,0,1.0,32578,37,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Middag hos mig,0.10640233518518516,0.6060925925925926,213792.3148148148,0.7620925925925925,0.024026169444444443,0.17978703703703702,-5.603777777777777,29.74074074074074,0.05244814814814816,125.65694444444449,0.5486296296296297,0,1.0,0,54,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Midsommarvärd: Tomas Ledin,0.34466160000000007,0.6118333333333333,158580.0,0.5567333333333333,0.004359939333333334,0.44039666666666666,-12.378933333333332,10.766666666666667,0.49922999999999995,118.16590000000001,0.5856,0,1.0,638,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Might and Myth: Power Metal,0.0006976210204081633,0.41522448979591836,315269.8367346939,0.9337755102040817,0.08061644857142856,0.21285102040816323,-4.707408163265306,18.285714285714285,0.07675714285714286,131.59436734693878,0.35621020408163256,0,0.0,50211,49,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Miguel,0.2684568,0.5311,207187.7,0.5547,0.000124638,0.23923999999999998,-6.6616,56.3,0.09358999999999999,115.52309999999997,0.4018999999999999,0,0.0,36,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Mind Right,0.21220913333333327,0.6321333333333333,249640.2,0.6688666666666665,0.03014501166666667,0.23935,-7.7145,48.166666666666664,0.3089866666666667,114.6845,0.5595666666666665,1,1.0,382915,30,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Minimalism,0.8481313358,0.30771800000000005,573641.72,0.19546280000000008,0.729782,0.124696,-20.392139999999998,25.0,0.06179799999999998,110.94684,0.11798599999999998,0,0.0,81709,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Modern Poetry,0.8719499999999999,0.6659399999999998,118226.16,0.098373,0.06223091129999998,0.18132300000000004,-20.66115,5.33,0.7128349999999999,104.36418999999997,0.375451,0,1.0,18634,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Modern Psychedelia,0.18035959999999995,0.4665599999999999,251508.34,0.7102800000000004,0.20503489049999993,0.19159100000000007,-6.941970000000002,27.72,0.05354700000000001,123.79602000000003,0.46880999999999995,0,1.0,98682,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Modernism 50: Spotify Picks,0.9284400000000003,0.25751000000000007,448132.76,0.11569560000000001,0.6303167520000001,0.13839800000000005,-23.203139999999994,11.8,0.044669999999999994,108.78167999999998,0.10589399999999999,0,1.0,13129,50,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mood Booster,0.1646901818181818,0.6694545454545454,199238.03636363638,0.7012363636363635,0.007894334909090906,0.15928,-5.253181818181817,74.78181818181818,0.0742690909090909,111.01899999999999,0.4528563636363637,0,1.0,2053281,55,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
More Banjo!,0.4909162162162163,0.558972972972973,204705.8108108108,0.5709594594594596,0.14018678162162165,0.16816756756756754,-8.91872972972973,20.54054054054054,0.040264864864864865,122.2595945945946,0.6092702702702704,0,1.0,219,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Morning Acoustic,0.6427714285714284,0.5046428571428572,227491.30357142858,0.37437678571428573,0.065299155,0.1305607142857143,-10.993410714285721,50.017857142857146,0.03640535714285714,116.41791071428572,0.30356964285714294,0,1.0,1123406,56,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Morning Boost,0.23598410714285722,0.6394642857142856,247914.85714285713,0.5807142857142856,0.019774736428571433,0.15327142857142856,-6.890107142857144,55.25,0.10679642857142857,116.4387857142857,0.36860714285714286,1,1.0,28936,28,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Morning Commute,0.222548,0.6761800000000002,211437.18,0.6645400000000001,0.05893617640000001,0.13899999999999998,-6.356559999999999,57.0,0.078416,113.82286000000002,0.4472400000000002,0,1.0,649844,50,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Morning K-Pop!,0.21834310937499996,0.672296875,209501.61194029852,0.7564687500000002,0.00041980609375,0.16783125000000002,-4.043562499999998,43.26865671641791,0.0865265625,124.89003125,0.6290625000000002,0,1.0,75996,67,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Morning Melancholia,0.6711333333333332,0.47959999999999997,230332.86666666667,0.34916,0.13499746166666665,0.11857000000000001,-11.200066666666668,29.066666666666666,0.03990000000000001,115.87073333333335,0.21527666666666662,0,1.0,2763,30,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Morning Rage Metalcore,0.031763855555555554,0.3989259259259259,235489.5185185185,0.930148148148148,0.0018869622222222227,0.2678666666666667,-3.841851851851853,25.037037037037038,0.1411592592592593,140.841,0.27158518518518515,0,1.0,1964,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Morning Rhythm,0.15340272,0.66842,235912.1,0.6738799999999999,0.0484567202,0.19081199999999998,-6.902539999999999,50.68,0.09050600000000003,110.38733999999998,0.6092600000000001,0,0.0,115866,50,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Morning Rituals,0.6490452941176471,0.5044313725490197,241327.17647058822,0.37536470588235304,0.07209029235294116,0.15754117647058827,-11.588686274509806,41.94117647058823,0.036492156862745095,119.22811764705882,0.34353529411764705,0,1.0,381,51,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Most Listened To British Dads on Spotify,0.10871775000000002,0.53335,265869.85,0.7232999999999998,0.048417201,0.21542000000000003,-7.35665,57.2,0.05292,128.54745,0.5347999999999999,0,1.0,5,20,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Most Necessary,0.20640335106382973,0.7519999999999999,196295.82,0.6036808510638296,0.0033302653191489354,0.190340425531915,-7.042670212765958,54.83,0.21482234042553208,126.00102127659574,0.4603585106382975,1,1.0,1454225,100,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Mother's Day Love,0.5057108000000001,0.4946800000000001,239864.22,0.43611800000000017,0.0753402788,0.150706,-10.36624,33.84,0.047406000000000004,124.53523999999999,0.329322,0,1.0,12227,50,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Motivation Mix,0.09073724528301887,0.6731886792452828,197009.3962264151,0.8320188679245282,0.0259525958490566,0.1953584905660377,-4.6873962264150935,65.22641509433963,0.08415660377358489,120.43339622641508,0.49822641509433974,0,0.0,1757205,53,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Motivation Montage,0.3281765652173913,0.4104130434782611,218294.5,0.5771152173913044,0.8135695652173911,0.16236739130434782,-13.17419565217391,24.26086956521739,0.06376956521739131,115.49884782608696,0.18935869565217392,0,1.0,413,46,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mountain Session,0.020592401521739134,0.47300000000000003,220916.69565217392,0.8479782608695655,0.06675649391304347,0.261108695652174,-5.617130434782609,27.717391304347824,0.09641521739130433,124.85804347826091,0.49038478260869567,0,1.0,2948,46,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Mountain Sounds,0.2199963787878788,0.4884545454545455,240073.39393939395,0.7195151515151516,0.07262281787878787,0.16052424242424243,-6.569030303030302,38.15151515151515,0.04264848484848484,114.26533333333332,0.4415757575757575,0,1.0,1387,33,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Move On & Don´t Look Back,0.20948915384615382,0.5583589743589744,242703.23076923078,0.6928589743589743,0.0032902374358974363,0.17930256410256412,-6.04548717948718,59.48717948717949,0.05809230769230769,116.32461538461538,0.4664589743589744,0,1.0,438489,39,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Movember,0.2149762380952381,0.5281904761904763,231799.0,0.6690476190476191,0.010273065714285714,0.24570476190476198,-7.40204761904762,57.714285714285715,0.05786190476190477,121.26080952380951,0.5315333333333333,0,1.0,157,21,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Music Happens Here: The Music,0.1473892173913043,0.5125217391304348,236572.34782608695,0.7543913043478261,0.07337697956521737,0.18801304347826084,-7.527565217391305,49.95652173913044,0.08120434782608696,124.86008695652173,0.47950869565217397,0,1.0,1162,23,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Music Inspired By Mogul,0.14388380952380955,0.8074761904761905,234515.33333333334,0.6286190476190475,0.0007282476190476191,0.20458095238095242,-8.145238095238097,48.285714285714285,0.2353,103.08747619047621,0.6460476190476191,1,1.0,3643,21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Music Jokes,0.7404197183098592,0.5620563380281689,177173.64788732395,0.6555774647887324,9.948450704225352e-06,0.6711281690140848,-10.812774647887323,19.887323943661972,0.7769661971830986,102.63802816901406,0.46465915492957754,1,1.0,4812,71,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
Music Lessons from Pete Seeger,0.8600461538461539,0.6404769230769233,133677.1846153846,0.1426784615384616,0.041026591999999994,0.2146753846153846,-22.688692307692303,0.8923076923076924,0.44596153846153846,109.48419999999997,0.36696923076923066,0,1.0,3931,65,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Music To My Ears,0.28444674999999997,0.4279774999999999,257725.15,0.6179525,0.7582226750000001,0.23448500000000005,-11.370650000000001,30.75,0.04725499999999998,127.56315,0.4979125000000001,0,1.0,1025,40,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Music for a Workday,0.1595462,0.6221899999999999,209188.14,0.67379,0.008606232200000003,0.18614,-6.118189999999999,57.36,0.06130299999999998,113.96550999999995,0.4739200000000001,0,1.0,78262,100,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Musical Comedy,0.4094877551020408,0.613469387755102,200085.8775510204,0.589918367346939,0.003939359591836735,0.28997551020408163,-8.14730612244898,33.63265306122449,0.1501469387755102,121.19804081632651,0.6466326530612244,0,1.0,7080,49,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Musical Therapy,0.8941292380952381,0.31658571428571425,308436.0,0.12379999999999997,0.8551904761904762,0.11695238095238093,-23.758904761904756,46.904761904761905,0.038914285714285714,103.62528571428571,0.16214761904761904,0,1.0,170452,21,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Musikpolisen,0.19143831034482753,0.5922643678160922,228602.62068965516,0.6777034482758622,0.07209087091954021,0.17397701149425285,-7.757160919540231,31.689655172413794,0.05525747126436779,119.73563218390802,0.6044241379310347,0,1.0,9990,87,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Mustard On The Beats,0.14087647058823527,0.7817058823529413,226103.35294117648,0.5088823529411765,0.00013605529411764706,0.1637823529411765,-7.506294117647059,38.470588235294116,0.14835882352941177,109.46199999999999,0.30920000000000003,1,1.0,321,17,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Muted Jazz,0.9055999999999997,0.24997600000000003,322155.96,0.06700840000000001,0.8200399999999999,0.137484,-23.804359999999996,23.64,0.04034800000000001,90.86696000000002,0.10166400000000002,0,1.0,27159,25,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"My Desk, My Drum",0.036237236666666665,0.4991,238119.66666666666,0.8836333333333332,0.024152554666666673,0.20990000000000006,-4.9883,51.36666666666667,0.08449999999999999,125.1069333333333,0.5662333333333334,0,1.0,2569,30,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
My Folksy Love,0.635404,0.5069700000000003,222084.14,0.35716799999999976,0.025115363000000005,0.145849,-10.581589999999998,25.64,0.035419000000000006,113.41645999999999,0.3118139999999999,0,1.0,85494,100,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Mythologies,0.663346590909091,0.5629545454545455,770641.9204545454,0.264503409090909,0.042563106249999996,0.1851465909090909,-17.16322727272727,9.181818181818182,0.6309909090909093,106.60645454545453,0.3537897727272727,0,1.0,53482,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NYC Strong,0.315573159574468,0.5432340425531915,234591.1489361702,0.6361531914893617,0.03503195765957447,0.1892574468085106,-8.793063829787235,36.46808510638298,0.1169,122.292,0.5357212765957448,0,1.0,105382,47,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Namaste,0.676211720430107,0.35542688172043013,274561.3870967742,0.2908445161290322,0.8291408040860218,0.1418666666666667,-17.370698924731183,23.591397849462364,0.04431827956989248,113.46940860215051,0.16050107526881718,0,1.0,2147,93,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Nasty Bits,0.016099029,0.70052,243194.27,0.8694399999999995,0.3841633879000001,0.21048899999999993,-4.349290000000001,32.49,0.12522400000000003,127.65661,0.3785509999999999,0,1.0,0,100,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
National Blood Week,0.22969215960000006,0.52756,246560.52,0.7028800000000001,0.044593784000000004,0.154832,-7.700760000000002,37.8,0.04953599999999999,125.62059999999998,0.474632,0,1.0,8,25,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Nature Noise,0.44991374999999995,0.2098041666666667,214017.25,0.5589953750000001,0.6086810333333333,0.3841708333333333,-26.551958333333335,51.041666666666664,0.1858875,103.63808333333333,0.04120999999999999,0,1.0,517418,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Nerding Around,0.14479207241379302,0.6214137931034481,213523.8275862069,0.7097068965517243,0.12528659413793106,0.20215517241379313,-7.591793103448277,27.310344827586206,0.1493965517241379,132.23272413793103,0.5159689655172414,0,1.0,2618,29,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
New Boots,0.15071534482758617,0.5886896551724137,194119.3275862069,0.7376896551724139,0.00021805620689655176,0.14765172413793107,-5.354913793103448,57.93103448275862,0.04539137931034482,121.29993103448278,0.556344827586207,0,1.0,452257,58,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
New Indie Mix,0.40402533300000015,0.5657800000000003,216121.46,0.5617880000000003,0.15133347269999992,0.157765,-8.395999999999997,42.8,0.05170300000000001,117.20134999999999,0.417832,0,1.0,794456,100,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
New Metal Tracks,0.007058960149253732,0.36150149253731356,288135.2463768116,0.932044776119403,0.2933144159701492,0.23758059701492534,-5.256343283582089,26.797101449275363,0.09541194029850747,128.29635820895518,0.21739552238805973,0,1.0,198680,69,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
New Music Friday,0.25429484025974036,0.6127662337662337,213138.16666666666,0.6526103896103895,0.02732162188311689,0.16021363636363642,-6.261058441558442,23.364197530864196,0.09744155844155844,119.84043506493511,0.4530064935064935,0,1.0,2375149,162,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
